
Devices
1500
,,Myon - Voltage,,,,,,,,,,,,,,,,Contrex - Angle,Contrex - Angular Velocity,Contrex - Force,
Frame,Sub Frame,LTibA1,LPer2,LSol3,LGas4,LRec5,LVas6,LHam7,LGlut8,RTibA9,RPer10,RSol11,RGas12,RRec13,RVas14,RHam15,RGlut16,Angle,Angular velocity,Torque
,,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,deg,deg/s,N
2377,10,1.49536e-05,6.86645e-06,9.91821e-06,9.15527e-07,2.89917e-06,-0.000162811,-8.28552e-05,6.80542e-05,9.1095e-05,-0.000154419,9.46045e-06,0.000351868,1.17493e-05,-7.1106e-05,-8.60596e-05,0.00190552,49.1248,0.0394093,-1.05454
2377,11,7.93457e-06,4.27246e-06,8.23975e-06,2.74658e-06,8.39233e-06,-0.000215302,8.49915e-05,0.0001474,0.000190582,-4.91333e-05,6.40869e-06,0.000203247,-9.61304e-05,-6.31714e-05,1.9989e-05,0.00319595,49.125,0.0403196,-1.06254
2377,12,9.46045e-06,4.88281e-06,4.57764e-06,1.05286e-05,7.62939e-06,-0.000212097,7.90405e-05,5.15747e-05,0.000276337,3.8147e-06,8.39233e-06,9.3689e-05,-0.000130768,-0.000103607,4.27246e-05,0.00328094,49.1249,0.0412235,-1.07054
2377,13,4.57764e-06,1.52588e-06,-3.35693e-06,5.79834e-06,1.09863e-05,-0.00019043,7.21741e-05,5.0354e-06,0.000332947,-7.01904e-05,7.62939e-06,-6.98853e-05,-2.59399e-05,-0.000232239,5.56946e-05,0.00327988,49.1245,0.0421026,-1.07856
2377,14,6.40869e-06,5.64575e-06,-2.74658e-06,9.76562e-06,9.15527e-06,-0.00020874,2.24304e-05,-3.49426e-05,0.000338745,-0.00010849,7.93457e-06,-0.000194702,-6.50024e-05,-0.000105286,9.70459e-05,0.0032782,49.1238,0.0429393,-1.08661
2378,0,2.59399e-06,5.0354e-06,-7.32422e-06,1.05286e-05,7.01904e-06,-0.00015152,4.82178e-05,-6.43921e-05,0.000179749,-0.000103607,1.25122e-05,-0.000216064,5.0354e-06,2.89917e-06,1.06812e-05,0.00327942,49.1227,0.0437177,-1.09468
2378,1,-5.0354e-06,8.69751e-06,-1.49536e-05,1.14441e-05,8.23975e-06,3.50952e-05,-3.98254e-05,2.44141e-06,0.000276337,6.79016e-05,5.64575e-06,-0.000105896,-1.44958e-05,7.32422e-06,-4.37927e-05,0.00327347,49.1213,0.0444238,-1.10277
2378,2,1.52588e-07,6.40869e-06,-1.12915e-05,1.23596e-05,9.00269e-06,2.59399e-05,-6.16455e-05,2.22778e-05,0.000372467,6.08826e-05,9.76562e-06,-9.2926e-05,-1.92261e-05,-3.46375e-05,-0.000184174,0.0032785,49.1196,0.0450466,-1.11084
2378,3,-1.52588e-06,8.23975e-06,-1.64795e-05,1.05286e-05,1.11389e-05,-4.27246e-05,-0.000114136,2.10571e-05,0.00022934,-2.39563e-05,9.30786e-06,-0.000105896,-1.90735e-05,-5.7373e-05,-0.000231781,0.00327789,49.1176,0.0455776,-1.11887
2378,4,2.28882e-06,4.88281e-06,-1.70898e-05,1.83105e-05,3.05176e-06,-0.000118256,-0.000132141,-5.79834e-06,-9.46045e-06,-0.000296326,4.73022e-06,-0.000112762,-8.20923e-05,-0.000166016,-0.000366211,0.00327347,49.1154,0.046008,-1.12681
2378,5,-1.12915e-05,6.71387e-06,-2.44141e-05,1.63269e-05,9.30786e-06,-3.58582e-05,-0.000174408,3.18909e-05,-5.18799e-05,-0.000279083,3.20435e-06,-9.56726e-05,3.08228e-05,-0.000237732,-0.000312958,0.00327942,49.1131,0.0463278,-1.13461
2378,6,-3.8147e-06,5.79834e-06,-1.87683e-05,1.41907e-05,5.64575e-06,1.95312e-05,-0.000117493,8.10242e-05,-9.41467e-05,-0.000301971,7.01904e-06,-0.000174866,7.18689e-05,-0.000167847,-0.000314636,0.0032785,49.1105,0.0465247,-1.14224
2378,7,-3.05176e-06,0,-1.09863e-05,1.89209e-05,8.8501e-06,-6.56128e-06,-1.26648e-05,0.000122833,-0.000157928,-0.00032547,5.64575e-06,-5.7373e-05,6.5918e-05,-0.000115356,-0.000337524,0.00327393,49.1079,0.0465861,-1.14966
2378,8,-1.2207e-06,5.95093e-06,-7.93457e-06,1.60217e-05,7.32422e-06,-1.32751e-05,-4.86755e-05,3.87573e-05,-0.000184326,-0.000296173,6.10352e-06,9.47571e-05,8.62122e-05,-0.000143738,-0.00028183,0.00327744,49.1051,0.0465053,-1.15686
2378,9,-4.57764e-07,7.78198e-06,-4.57764e-07,7.62939e-06,8.8501e-06,2.28882e-05,-6.34766e-05,-9.46045e-05,-3.34167e-05,-0.000381928,7.93457e-06,8.40759e-05,8.94165e-05,-7.43103e-05,-0.000123291,0.00326981,49.1022,0.0462845,-1.16382
2378,10,4.57764e-06,2.28882e-06,-2.28882e-06,1.60217e-05,8.23975e-06,-2.71606e-05,-4.15039e-05,-0.00015152,-9.91821e-05,-0.000316162,5.18799e-06,-4.69971e-05,0.000102997,-0.000106049,-3.06702e-05,0.00327637,49.0993,0.0459333,-1.17055
2378,11,-4.57764e-07,0.000235901,0,7.62939e-06,6.2561e-06,4.05884e-05,6.04248e-05,-5.88989e-05,-0.000156708,-0.000231323,5.49316e-06,-8.23975e-06,0.000217133,-7.62939e-06,-3.38745e-05,-0.000561218,49.0962,0.045464,-1.17709
2378,12,8.54492e-06,0.000209045,9.30786e-06,6.2561e-06,6.2561e-06,8.72803e-05,0.000126343,-2.88391e-05,-0.000104675,-0.000212555,3.8147e-06,-5.58472e-05,0.000183868,8.13293e-05,-8.11768e-05,-0.0014502,49.0931,0.0448895,-1.18346
2378,13,5.64575e-06,0.000237579,8.8501e-06,3.66211e-06,9.76562e-06,3.96729e-06,0.000138245,3.2196e-05,-9.78088e-05,-3.17383e-05,1.09863e-05,-3.2959e-05,5.43213e-05,0.000157166,-2.42615e-05,-0.00226395,49.0898,0.0442236,-1.1897
2378,14,1.17493e-05,0.000228119,1.17493e-05,7.17163e-06,8.8501e-06,-3.08228e-05,4.19617e-05,2.74658e-05,-0.000118866,-5.32532e-05,8.23975e-06,-0.000110168,3.70789e-05,3.26538e-05,-0.000101776,-0.00234573,49.0865,0.0434826,-1.19583
2379,0,1.37329e-05,0.000202942,2.54822e-05,1.98364e-06,9.76562e-06,-7.82776e-05,-5.79834e-06,7.62939e-06,-0.00011795,-3.09753e-05,1.0376e-05,-0.000125732,2.67029e-05,-3.02124e-05,-1.8158e-05,-0.00230453,49.083,0.0426874,-1.20189
2379,1,1.54114e-05,0.000186005,1.84631e-05,1.2207e-06,8.08716e-06,-2.85339e-05,-4.60815e-05,5.56946e-05,-0.000170746,-5.43213e-05,8.54492e-06,-0.000154724,6.94275e-05,-0.000115204,7.15637e-05,-0.0022728,49.0793,0.0418684,-1.20788
2379,2,1.52588e-05,0.000134735,1.67847e-05,1.67847e-06,8.08716e-06,7.18689e-05,-1.06812e-06,0.000104218,-0.000154877,-4.02832e-05,9.46045e-06,-0.000184326,0.000247498,-0.000139771,0.000117493,-0.00223587,49.0756,0.0410645,-1.21383
2379,3,1.46484e-05,6.50024e-05,1.51062e-05,5.64575e-06,8.8501e-06,-5.49316e-06,5.88989e-05,0.000122986,-0.000182953,-1.5564e-05,5.0354e-06,-0.000116425,0.00027771,-0.000129547,0.000123901,-0.00220123,49.0716,0.0403163,-1.21976
2379,4,2.45667e-05,3.96729e-05,2.65503e-05,2.44141e-06,9.76562e-06,-1.86157e-05,0.000108337,2.10571e-05,-0.000109406,-8.52966e-05,7.78198e-06,6.11877e-05,0.000330048,-0.000146637,6.86646e-05,-0.00216187,49.0675,0.0396566,-1.22571
2379,5,2.27356e-05,4.92859e-05,2.89917e-05,4.11987e-06,1.00708e-05,8.14819e-05,0.000186462,-1.78528e-05,-2.59399e-05,-3.17383e-05,7.32422e-06,-3.28064e-05,0.0002771,-0.00011795,5.18799e-06,-0.00212662,49.0631,0.0391094,-1.2317
2379,6,1.69373e-05,-4.5166e-05,2.19727e-05,5.79834e-06,7.01904e-06,0.000218964,0.000198517,-9.6283e-05,-8.255e-05,2.80762e-05,1.06812e-05,-8.60596e-05,0.00019577,-0.000160828,-9.82666e-05,-0.00209167,49.0586,0.0386918,-1.23775
2379,7,1.57166e-05,-1.44958e-05,2.05994e-05,-4.57764e-07,1.05286e-05,0.000217743,0.000195007,-0.000197906,-2.42615e-05,6.40869e-05,7.47681e-06,-3.20435e-05,0.000199738,-0.000157318,3.37219e-05,-0.00174484,49.0538,0.0384152,-1.24381
2379,8,9.76562e-06,-4.31824e-05,1.51062e-05,9.15527e-06,8.39233e-06,0.000215454,0.00019043,-0.000236969,9.1095e-05,5.69153e-05,7.47681e-06,-5.09644e-05,0.000191498,-0.000150604,2.59399e-05,-0.00103409,49.0489,0.0382871,-1.24984
2379,9,1.58691e-05,-7.93457e-05,1.4801e-05,2.02942e-05,1.09863e-05,0.000207367,0.000187378,-0.000237274,9.59778e-05,6.69861e-05,7.93457e-06,-4.76074e-05,8.56018e-05,-7.41577e-05,3.18909e-05,-0.000220489,49.0438,0.0383161,-1.25582
2379,10,1.17493e-05,-0.000155792,2.0752e-05,5.95093e-06,1.00708e-05,0.000202332,0.000182648,-0.000302429,-4.57764e-07,0.000211945,9.30786e-06,-0.000193024,5.05066e-05,-0.000161133,-1.08337e-05,0.00147079,49.0386,0.0385121,-1.26171
2379,11,8.23975e-06,-0.000161591,1.14441e-05,1.08337e-05,1.00708e-05,0.000201569,0.000182343,-0.000204926,-0.000145264,0.000310211,4.88281e-06,-0.000140076,4.48608e-05,-0.000116272,1.7395e-05,0.00281158,49.0334,0.0388806,-1.26753
2379,12,6.86645e-06,-4.02832e-05,-3.96729e-06,7.17163e-06,1.92261e-05,0.000200043,0.000178528,-0.000220032,-0.000100403,0.000247498,7.47681e-06,-0.000108032,8.68225e-05,-0.000121613,5.12695e-05,0.00327835,49.0282,0.0394182,-1.27327
2379,13,9.61304e-06,-9.65881e-05,-4.11987e-06,5.34058e-06,8.39233e-06,0.000197449,0.000174561,-2.2583e-05,-0.000187836,0.000216827,6.10352e-06,-0.000109253,6.72913e-05,-9.12476e-05,-4.42505e-06,0.00326874,49.0231,0.0401108,-1.2789
2379,14,1.11389e-05,-0.000240784,-1.98364e-06,1.2207e-05,7.62939e-06,0.000191956,0.00017334,9.14001e-05,-0.000331573,0.000142059,6.2561e-06,-3.58582e-05,-3.38745e-05,-2.97546e-05,5.8136e-05,0.00327713,49.018,0.0409341,-1.28437
2380,0,2.74658e-06,-0.000267029,-7.93457e-06,9.91821e-06,1.08337e-05,0.000190582,0.000168915,0.000114288,-0.000318756,0.000177307,7.01904e-06,3.18909e-05,-6.72913e-05,1.14441e-05,-7.47681e-06,0.00327454,49.013,0.0418604,-1.28963
2380,1,-8.08716e-06,-0.000150146,-5.34058e-06,9.30786e-06,5.79834e-06,0.000185242,0.000165863,0.000136719,-0.000201263,0.000161896,8.8501e-06,-7.38525e-05,-0.000178833,1.08337e-05,2.01416e-05,0.00327606,49.0082,0.0428661,-1.29461
2380,2,6.56128e-06,7.62939e-06,-1.23596e-05,3.50952e-06,0.000125122,0.000100555,8.40759e-05,0.000199738,-4.13513e-05,0.000281372,4.88281e-06,-2.05994e-05,-0.000189819,5.49316e-05,0.000128937,0.00327866,49.0036,0.0439352,-1.29926
2380,3,2.59399e-06,6.24084e-05,-8.54492e-06,9.15527e-06,0.000172119,8.65173e-05,4.776e-05,0.000139465,0.000100708,0.000329895,6.86645e-06,-7.01904e-05,-0.000189667,-2.79236e-05,0.000179291,0.00327667,48.9991,0.0450578,-1.30349
2380,4,-6.86645e-06,-6.43921e-05,-1.11389e-05,1.54114e-05,0.000148773,7.91931e-05,-1.12915e-05,8.78906e-05,3.96729e-05,4.94385e-05,2.13623e-06,-0.000104523,-0.000184631,-7.5531e-05,0.000222778,0.00328064,48.9949,0.0462294,-1.30726
2380,5,-9.30786e-06,-3.69263e-05,-9.30786e-06,1.69373e-05,0.000163116,3.17383e-05,-5.75256e-05,4.47083e-05,-5.66101e-05,-0.00011795,6.71387e-06,-3.89099e-05,-0.000180817,-0.000100098,0.000115662,0.00327621,48.9909,0.0474511,-1.31049
2380,6,-3.66211e-06,-1.19019e-05,-1.15967e-05,1.70898e-05,0.00010788,-5.11169e-05,-0.000112915,5.75256e-05,-5.02014e-05,-0.0001474,8.08716e-06,2.89917e-06,-0.000177002,-5.41687e-05,5.20325e-05,0.00327805,48.987,0.0487271,-1.31312
2380,7,-5.49316e-06,-6.57654e-05,-1.00708e-05,8.39233e-06,0.00012558,-2.05994e-05,-0.000186462,0.000136414,0.000105591,-0.000201416,5.0354e-06,3.64685e-05,-0.000173492,-4.88281e-05,3.2196e-05,0.00327347,48.9834,0.0500593,-1.31508
2380,8,2.13623e-06,-3.44849e-05,-7.17163e-06,7.47681e-06,0.00011795,-9.79614e-05,-0.000171814,0.0001828,0.000133057,-0.000137177,3.96729e-06,0.000106201,-0.000175934,-5.0354e-05,4.5166e-05,0.00327927,48.9801,0.0514458,-1.31632
2380,9,2.59399e-06,-7.12585e-05,3.05176e-06,1.02234e-05,0.000101013,-6.95801e-05,-0.000187225,6.92749e-05,0.00013443,-1.61743e-05,5.49316e-06,0.000146027,-0.000166779,-6.42395e-05,0.000110016,0.00327789,48.977,0.0528806,-1.3168
2380,10,3.96729e-06,3.12805e-05,-1.2207e-06,1.37329e-05,-5.0354e-06,-1.86157e-05,-0.000192719,9.23157e-05,8.5144e-05,3.25012e-05,6.10352e-06,0.000223236,-0.000165253,-3.15857e-05,6.46973e-05,0.00327515,48.9741,0.0543556,-1.31649
2380,11,5.18799e-06,0.000125885,7.01904e-06,1.02234e-05,-2.31934e-05,1.4801e-05,-0.000221863,3.75366e-05,2.44141e-05,-3.63159e-05,8.8501e-06,0.000125275,-0.000161896,1.06812e-05,2.92969e-05,0.00328094,48.9714,0.0558603,-1.31535
2380,12,1.297e-05,0.000119629,1.09863e-05,4.88281e-06,-0.000107727,2.82288e-05,-0.000182953,-1.98364e-06,-7.21741e-05,-7.15637e-05,1.32751e-05,0.000172119,-0.000159912,-3.25012e-05,4.37927e-05,0.00327713,48.969,0.0573813,-1.31336
2380,13,1.37329e-05,0.000112152,1.17493e-05,5.18799e-06,-0.000106354,8.19397e-05,-1.32751e-05,-1.52588e-06,-6.75964e-05,0.000219269,5.95093e-06,0.000136108,1.63269e-05,-3.32642e-05,4.63867e-05,0.00327774,48.9669,0.0589017,-1.31051
2380,14,9.30786e-06,0.000112305,9.91821e-06,3.35693e-06,-0.00010498,0.000144806,4.01306e-05,-1.52588e-06,-6.27136e-05,0.000160828,5.79834e-06,3.28064e-05,-6.27136e-05,-3.28064e-05,4.30298e-05,0.00325439,48.965,0.0604045,-1.30677
2381,0,1.51062e-05,0.000111694,1.15967e-05,-8.39233e-06,-0.000102081,0.000101624,1.7395e-05,1.52588e-06,-6.68335e-05,3.08228e-05,8.23975e-06,-2.33459e-05,-9.00269e-06,-3.0365e-05,4.11987e-05,0.0032048,48.9633,0.0618743,-1.30216
2381,1,2.34985e-05,0.000108185,2.79236e-05,4.88281e-06,-9.94873e-05,-4.97437e-05,-3.8147e-05,3.35693e-06,-6.01196e-05,-0.000147705,4.42505e-06,5.34058e-06,7.84302e-05,-2.94495e-05,4.11987e-05,0.0031572,48.9619,0.0632981,-1.29674
2381,2,2.19727e-05,9.99451e-05,2.22778e-05,5.64575e-06,-0.000100708,-4.63867e-05,-0.000160065,6.10352e-07,-7.23267e-05,-9.15527e-05,6.56128e-06,-1.51062e-05,0.000182953,-3.06702e-05,4.30298e-05,0.00310898,48.9606,0.0646623,-1.29054
2381,3,1.9989e-05,0.000103149,2.27356e-05,5.95093e-06,-9.70459e-05,2.38037e-05,-0.000131531,4.57764e-07,-5.96619e-05,-4.15039e-05,7.32422e-06,-1.86157e-05,0.000213928,-2.68555e-05,4.18091e-05,0.00306396,48.9594,0.0659518,-1.28366
2381,4,2.01416e-05,0.000101318,2.48718e-05,0,-9.38416e-05,2.73132e-05,-0.000174255,1.2207e-06,-5.00488e-05,8.8501e-06,7.62939e-06,0.000222626,0.000197754,-2.73132e-05,4.0741e-05,0.00301819,48.9584,0.0671497,-1.27615
2381,5,6.86645e-06,0.000101624,3.11279e-05,-2.13623e-06,-9.23157e-05,-6.74438e-05,-0.000252228,2.44141e-06,-5.95093e-05,-8.08716e-05,7.32422e-06,0.0002742,0.000142822,-2.79236e-05,3.96729e-05,0.00297226,48.9574,0.0682392,-1.26811
2381,6,1.43433e-05,0.000100708,2.68555e-05,-2.74658e-06,-9.20105e-05,-0.000143433,-0.000171814,1.83105e-06,-6.27136e-05,-8.11768e-05,9.30786e-06,0.000149689,0.000130768,-2.65503e-05,3.60107e-05,0.0029277,48.9564,0.0692055,-1.25965
2381,7,1.64795e-05,9.8114e-05,1.8158e-05,7.01904e-06,-9.0332e-05,-6.30188e-05,-0.000115204,2.89917e-06,-5.84412e-05,-9.65881e-05,2.59399e-06,9.76562e-06,0.000239868,-2.44141e-05,3.67737e-05,0.00288101,48.9554,0.0700336,-1.25087
2381,8,1.80054e-05,9.61304e-05,1.44958e-05,3.96729e-06,-8.5907e-05,5.9967e-05,2.63977e-05,3.05176e-07,-5.9967e-05,7.85828e-05,8.08716e-06,3.35693e-06,0.000336151,-2.48718e-05,3.76892e-05,0.00284271,48.9544,0.0707092,-1.24188
2381,9,1.46484e-05,9.73511e-05,1.49536e-05,0,-8.46863e-05,0.000102234,1.87683e-05,-1.52588e-06,-5.5542e-05,0.000115662,5.64575e-06,-0.000101776,0.000351715,-2.48718e-05,3.76892e-05,0.00280411,48.9534,0.0712228,-1.23276
2381,10,1.5564e-05,9.61304e-05,1.28174e-05,5.64575e-06,-8.22449e-05,8.98743e-05,-2.18201e-05,6.10352e-07,-5.18799e-05,-1.98364e-05,1.14441e-05,-0.000128326,0.000258179,-2.48718e-05,3.7384e-05,0.00275848,48.9525,0.0715751,-1.22359
2381,11,1.0376e-05,9.35364e-05,1.34277e-05,8.69751e-06,-8.17871e-05,4.95911e-05,5.98145e-05,3.35693e-06,-5.06592e-05,-5.06592e-05,1.60217e-05,-0.000112305,0.000111847,-2.45667e-05,3.63159e-05,0.0027211,48.9515,0.0717773,-1.21444
2381,12,4.27246e-06,9.07898e-05,1.66321e-05,1.00708e-05,-7.87353e-05,-2.92969e-05,3.06702e-05,1.52588e-06,-5.23376e-05,1.66321e-05,8.69751e-06,-7.49207e-05,0.000131836,-2.47192e-05,3.60107e-05,0.00268005,48.9506,0.0718465,-1.20539
2381,13,1.37329e-06,9.30786e-05,1.28174e-05,9.15527e-06,-8.02612e-05,-3.44849e-05,1.25122e-05,3.8147e-06,-4.19617e-05,-6.3324e-05,6.56128e-06,0.000125885,7.17163e-05,-2.28882e-05,3.25012e-05,0.00263916,48.9498,0.0718028,-1.19652
2381,14,3.96729e-06,8.57544e-05,1.25122e-05,7.17163e-06,-7.58362e-05,1.11389e-05,4.57764e-07,1.98364e-06,-4.04358e-05,-9.38416e-05,1.12915e-05,0.000124359,-9.76562e-06,-2.24304e-05,3.54004e-05,0.00259964,48.9489,0.0716691,-1.1879
2382,0,-8.54492e-06,8.75854e-05,1.58691e-05,9.91821e-06,-7.41577e-05,-5.02014e-05,-0.000108337,5.79834e-06,-5.76782e-05,-4.04358e-05,6.86645e-06,8.17871e-05,-9.06372e-05,-2.10571e-05,3.50952e-05,0.002565,48.9481,0.0714731,-1.17962
2382,1,2.89917e-06,8.46863e-05,1.28174e-05,1.49536e-05,-7.24792e-05,-0.000191498,-0.00016037,-6.10352e-07,-4.71497e-05,6.60706e-05,8.54492e-06,0.00022522,-0.000169678,-2.82288e-05,3.26538e-05,0.00252579,48.9473,0.0712474,-1.17171
2382,2,-1.2207e-06,8.19397e-05,1.4801e-05,1.78528e-05,-7.1106e-05,-0.000211792,-0.000155945,1.83105e-06,-3.87573e-05,3.66211e-05,6.2561e-06,0.000229034,-0.000214844,-2.21252e-05,3.12805e-05,0.00248566,48.9465,0.0710268,-1.1642
2382,3,1.52588e-06,8.22449e-05,1.34277e-05,1.64795e-05,-6.94275e-05,-8.66699e-05,-0.000116577,5.79834e-06,-4.66919e-05,-1.28174e-05,9.46045e-06,0.000246429,-0.000183105,-2.02942e-05,3.34167e-05,0.00245193,48.9456,0.0708436,-1.15706
2382,4,-1.37329e-06,8.11768e-05,1.19019e-05,1.05286e-05,-6.88171e-05,5.63049e-05,-8.81958e-05,0.000263977,0.000207825,4.42505e-06,1.2207e-06,8.30078e-05,1.63269e-05,2.41089e-05,2.33459e-05,0.00241486,48.9448,0.0707242,-1.15023
2382,5,-5.0354e-06,8.08716e-05,1.11389e-05,1.58691e-05,-6.80542e-05,-1.19019e-05,-0.000125122,0.000168152,0.000186005,-9.24683e-05,5.95093e-06,-1.28174e-05,6.46973e-05,-3.72314e-05,-9.38416e-05,0.00237869,48.9438,0.0706877,-1.1437
2382,6,5.79834e-06,7.78198e-05,1.12915e-05,1.75476e-05,-6.69861e-05,3.44849e-05,-0.000157928,8.28552e-05,0.000226898,-2.31934e-05,5.18799e-06,-9.64355e-05,5.15747e-05,-4.98962e-05,-6.16455e-05,0.00234497,48.9428,0.0707468,-1.13746
2382,7,2.28882e-06,7.23267e-05,1.17493e-05,1.20544e-05,-6.50024e-05,0.000118408,1.297e-05,-8.39233e-06,0.000181427,8.97217e-05,7.62939e-06,-0.000187836,-5.63049e-05,-8.5907e-05,-7.85828e-05,0.00230591,48.9417,0.0709072,-1.1315
2382,8,-6.40869e-06,7.64465e-05,1.44958e-05,1.83105e-05,-6.54602e-05,0.000173035,2.54822e-05,-9.46045e-06,0.00020401,7.20215e-05,6.86645e-06,-9.67407e-05,1.80054e-05,-5.7373e-05,-9.82666e-05,0.002276,48.9404,0.0711689,-1.12583
2382,9,-6.10352e-07,7.50732e-05,9.76562e-06,1.93787e-05,-5.82886e-05,0.000205078,9.30786e-06,-2.45667e-05,0.000138702,0.000177917,8.39233e-06,-0.000189514,0.000167541,4.71497e-05,-1.84631e-05,0.00224533,48.9389,0.0715263,-1.12046
2382,10,6.2561e-06,7.2937e-05,1.15967e-05,9.46045e-06,-6.01196e-05,0.000166016,-5.43213e-05,2.48718e-05,0.000352478,0.000127258,7.62939e-06,-0.000218506,0.00010376,7.88879e-05,-5.9967e-05,0.00220291,48.9372,0.0719679,-1.11538
2382,11,9.91821e-06,7.23267e-05,1.00708e-05,1.54114e-05,-6.14929e-05,0.000124207,-4.2572e-05,2.30408e-05,0.00030426,0.000125732,8.8501e-06,-0.000139771,2.34985e-05,7.50732e-05,2.05994e-05,0.00217987,48.9353,0.072479,-1.11057
2382,12,1.40381e-05,7.21741e-05,9.46045e-06,6.10352e-06,-5.76782e-05,0.000119476,1.67847e-06,1.35803e-05,0.000255737,5.15747e-05,8.23975e-06,-0.00017746,7.76672e-05,4.05884e-05,5.23376e-05,0.00214539,48.9332,0.0730475,-1.10597
2382,13,1.77002e-05,7.26318e-05,1.20544e-05,5.49316e-06,-5.98145e-05,6.2561e-05,-5.49316e-06,1.11389e-05,0.000247498,-4.73022e-06,3.8147e-06,-0.000264893,0.000240936,9.73511e-05,7.40051e-05,0.00211761,48.9309,0.073664,-1.10157
2382,14,1.31226e-05,7.06482e-05,1.02234e-05,5.0354e-06,-5.58472e-05,9.15527e-05,0.000106354,0.000126038,0.000285187,6.3324e-05,1.15967e-05,-0.000249023,0.000261078,0.000172424,0.000154266,-0.0031665,48.9284,0.0743181,-1.09737
2383,0,1.41907e-05,7.04956e-05,8.23975e-06,-1.52588e-06,-5.49316e-05,3.46375e-05,0.000106506,8.43811e-05,0.000267181,0.00013916,5.18799e-06,-0.000246277,0.000147552,0.000136261,0.000133514,-0.00316483,48.9256,0.0749948,-1.09341
2383,1,2.09045e-05,6.88171e-05,1.05286e-05,-2.28882e-06,-5.24902e-05,-2.79236e-05,6.04248e-05,5.31006e-05,0.000279846,0.000242462,7.78198e-06,-0.00023941,-1.02234e-05,-4.04358e-05,5.85937e-05,-0.003172,48.9227,0.0756767,-1.08971
2383,2,1.63269e-05,6.95801e-05,9.61304e-06,-1.52588e-07,-5.17273e-05,-3.61633e-05,9.64355e-05,-2.53296e-05,0.000198212,0.000240784,1.83105e-06,-0.000236664,-1.9989e-05,-4.47083e-05,-7.30896e-05,-0.00316666,48.9197,0.0763463,-1.08632
2383,3,1.64795e-05,6.66809e-05,1.28174e-05,-1.83105e-06,-5.17273e-05,-8.54492e-06,0.000104065,-2.76184e-05,9.79614e-05,0.000222778,8.23975e-06,-0.000234833,-3.28064e-05,-1.09863e-05,-1.0376e-05,-0.00316879,48.9165,0.0769874,-1.08328
2383,4,2.15149e-05,6.48499e-05,9.15527e-06,6.10352e-07,-5.15747e-05,4.48608e-05,6.14929e-05,4.776e-05,-2.21252e-05,0.000119934,1.0376e-05,-0.000227661,-1.28174e-05,8.68225e-05,4.92859e-05,-0.00316925,48.9132,0.0775867,-1.0806
2383,5,2.60925e-05,6.53076e-05,1.297e-05,-9.15527e-06,-5.24902e-05,2.21252e-05,6.82068e-05,5.52368e-05,-5.2948e-05,3.5553e-05,-1.52588e-06,-0.000223389,4.8523e-05,0.000134735,0.000116577,-0.0031662,48.9097,0.0781348,-1.07833
2383,6,1.87683e-05,6.5918e-05,1.25122e-05,1.52588e-07,-4.95911e-05,-8.69751e-06,-4.82178e-05,-7.78198e-06,-8.39233e-05,8.65173e-05,4.27246e-06,-0.000218964,9.76562e-06,0.000191193,0.00019577,-0.00316742,48.9062,0.0786247,-1.07648
2383,7,1.8158e-05,6.48499e-05,1.25122e-05,4.88281e-06,-4.71497e-05,-0.000108948,-8.74329e-05,-0.000130005,-6.05774e-05,0.000153198,4.88281e-06,-0.000218048,-0.000116425,0.000121307,0.000172424,-0.00317261,48.9027,0.0790512,-1.0751
2383,8,1.297e-05,6.05774e-05,1.08337e-05,4.42505e-06,-4.57764e-05,-6.14929e-05,-5.76782e-05,-0.000125275,-3.00598e-05,0.000104523,9.46045e-06,-0.000213165,-0.000166016,0.000146942,0.000169678,-0.00267044,48.8991,0.079412,-1.07422
2383,9,1.5564e-05,6.22559e-05,1.26648e-05,8.69751e-06,-4.62341e-05,3.12805e-05,-9.70459e-05,-9.52148e-05,-1.34277e-05,-1.23596e-05,8.8501e-06,-0.000207672,-0.0001828,0.00015686,5.82886e-05,-0.00183472,48.8955,0.0797105,-1.07388
2383,10,1.297e-05,0.000254211,1.20544e-05,6.56128e-06,-4.39453e-05,1.44958e-05,-7.84302e-05,5.49316e-05,-1.38855e-05,5.82886e-05,9.00269e-06,0.000112305,-0.000122528,0.000116119,-4.31824e-05,4.02832e-05,48.8919,0.0799554,-1.07405
2383,11,8.69751e-06,0.000218811,-2.59399e-06,4.57764e-07,-4.27246e-05,-9.15527e-05,-2.36511e-05,5.43213e-05,-1.15967e-05,2.48718e-05,6.86645e-06,2.31934e-05,-0.00017868,0.000135193,-3.70789e-05,0.00135162,48.8884,0.0801618,-1.07472
2383,12,9.00269e-06,9.33838e-05,2.59399e-06,5.64575e-06,-4.36401e-05,-0.000113983,4.24194e-05,2.76184e-05,-1.32751e-05,-4.45557e-05,6.40869e-06,-8.01086e-05,-0.000130615,7.33948e-05,-9.30786e-06,0.00213165,48.8849,0.0803484,-1.07584
2383,13,2.89917e-06,0.000107269,3.50952e-06,4.27246e-06,-4.21143e-05,-5.90515e-05,2.04468e-05,-9.14001e-05,-0.000109558,-0.000160675,7.01904e-06,-1.25122e-05,-5.20325e-05,5.76782e-05,-0.000109863,0.00271378,48.8814,0.0805309,-1.0774
